STATE,CONSTITUENCY, Assets , Liabilities ,NAME,WINNER,PARTY,SYMBOL,GENDER,"CRIMINAL
CASES",AGE,CATEGORY,EDUCATION,"GENERAL
VOTES","POSTAL
VOTES","TOTAL
VOTES","OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS,
Uttar Pradesh,SANT KABIR NAGAR,142535633, -   ,BHEESHMA SHANKAR,0,BSP,Elephant,MALE,0,54,GENERAL,12th Pass,430899,895,431794,21.9977248,40.58500364,1962903,
Uttar Pradesh,SANT KABIR NAGAR,15341651,10068345,BHAL CHANDRA YADAV,0,INC,Hand,MALE,2,60,GENERAL,Graduate,128242,264,128506,6.54673206,12.07848298,1962903,
Bihar,SARAN,80740349, -   ,Rajiv Pratap Rudy,1,BJP,Lotus,MALE,0,58,GENERAL,Post Graduate,496992,2994,499986,29.98861001,52.98622849,1667253,
Bihar,SARAN,96944980,1901831,Chandrika Roy,0,RJD,Hurricane Lamp,MALE,3,61,GENERAL,Doctorate,360461,1114,361575,21.68687056,38.31806404,1667253,
Chhattisgarh,SURGUJA,27682493,3251275,Renuka Singh Saruta,1,BJP,Lotus,FEMALE,0,55,ST,12th Pass,662428,1283,663711,40.09759316,51.80320883,1655239,
Chhattisgarh,SURGUJA,76086898,7070521,Khel Sai Singh,0,INC,Hand,MALE,0,72,ST,Post Graduate,504927,911,505838,30.55981644,39.48108672,1655239,
Bihar,SASARAM (SC),37786578,2214842,CHHEDI PASWAN,1,BJP,Lotus,MALE,4,63,SC,"Post Graduate
",492364,2436,494800,27.67526643,50.71870288,1787878,
Bihar,SASARAM (SC),475194636, -   ,MEIRA KUMAR,0,INC,Hand,FEMALE,0,74,SC,Post Graduate,326373,2682,329055,18.4047793,33.72926996,1787878,
Bihar,SASARAM (SC),8864060, -   ,MANOJ KUMAR,0,BSP,Elephant,MALE,0,35,SC,Graduate,86187,219,86406,4.832880096,8.856912371,1787878,
Maharashtra,SATARA,1996813173,12340338,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,1,NCP,Clock,MALE,8,53,GENERAL,12th Pass,576078,2948,579026,31.32428703,51.80249374,1848489,
Maharashtra,SATARA,152801213,51954358,NARENDRA ANNASAHEB PATIL,0,SHS,Bow and Arrow,MALE,4,44,GENERAL,12th Pass,449661,2837,452498,24.47934502,40.48268094,1848489,
Maharashtra,SATARA,1427313,400000,SAHADEO KERAPPA AIWALE,0,VBA,Cup & Saucer,MALE,0,63,SC,Graduate Professional,40563,110,40673,2.200337681,3.638805214,1848489,
Madhya Pradesh,SATNA,41719076, -   ,GANESH SINGH,1,BJP,Lotus,MALE,2,56,GENERAL,Post Graduate,587410,1343,588753,37.37962394,52.86198491,1575064,
Madhya Pradesh,SATNA,150375545,18844623,RAJARAM TRIPATHI,0,INC,Hand,MALE,0,66,GENERAL,12th Pass,356973,307,357280,22.6835227,32.07886833,1575064,
Madhya Pradesh,SATNA,24846270,746000,ACCHE LAL KUSHAWAHA,0,BSP,Elephant,MALE,2,62,GENERAL,8th Pass,109901,60,109961,6.981367106,9.872997203,1575064,
Telangana,SECUNDRABAD,81430778,4500000,G . KISHAN REDDY,1,BJP,Lotus,MALE,0,58,GENERAL,Others,384248,532,384780,19.54908763,42.04037528,1968276,
Telangana,SECUNDRABAD,301011219,68489543,TALASANI SAI KIRAN YADAV,0,TRS,Car,MALE,6,32,GENERAL,Post Graduate,322482,184,322666,16.39333102,35.25391062,1968276,
Telangana,SECUNDRABAD,24655065,2400000,ANJAN KUMAR YADAV. M,0,INC,Hand,MALE,0,58,GENERAL,Graduate,173027,202,173229,8.801052291,18.92669102,1968276,
Madhya Pradesh,SHAHDOL,36564408,1736289,HIMADRI SINGH,1,BJP,Lotus,FEMALE,0,32,ST,Graduate,746122,1855,747977,45.1547685,60.3944655,1656474,
Madhya Pradesh,SHAHDOL,20491903,3913894,PRAMILA SINGH,0,INC,Hand,FEMALE,0,50,ST,Post Graduate,343553,1091,344644,20.80588044,27.82784787,1656474,
Madhya Pradesh,SHAHDOL,223200,20000,BAHAN KESHKALI KOL,0,CPI,Ears of Corn And Sickle,FEMALE,0,31,ST,12th Pass,33683,12,33695,2.034139987,2.720660548,1656474,
Uttar Pradesh,SHAHJAHANPUR,43448049,1179697,Arun Kumar Sagar,1,BJP,Lotus,MALE,1,42,SC,12th Pass,686352,2638,688990,32.58867061,58.03814737,2114201,
Uttar Pradesh,SHAHJAHANPUR,15755445,1200128,Amar Chandra Jauhar,0,BSP,Elephant,MALE,5,48,SC,Post Graduate,417337,3235,420572,19.89271597,35.42753845,2114201,
Bihar,SHEOHAR,328364940, -   ,RAMA DEVI,1,BJP,Lotus,FEMALE,1,69,GENERAL,Graduate Professional,606581,2097,608678,36.09729483,60.56937469,1686215,
Bihar,SHEOHAR,25526590,8814643,SYED FAISAL ALI,0,RJD,Hurricane Lamp,MALE,1,52,GENERAL,Post Graduate,266870,1448,268318,15.91244296,26.70024788,1686215,
Meghalaya,SHILLONG,549515421, -   ,VINCENT H. PALA,1,INC,Hand,MALE,0,51,ST,Graduate Professional,419212,477,419689,35.03814474,53.51271678,1197806,
Meghalaya,SHILLONG,11432184,1178370,JEMINO MAWTHOH,0,UDP,Drum,MALE,0,54,ST,Doctorate,267080,176,267256,22.31212734,34.07664874,1197806,
Meghalaya,SHILLONG,66168175, -   ,SANBOR SHULLAI,0,BJP,Lotus,MALE,0,52,ST,10th Pass,75786,897,76683,6.401954908,9.777515399,1197806,
Himachal Pradesh,SHIMLA,15705738,7873806,SURESH KUMAR KASHYAP,1,BJP,Lotus,MALE,0,48,SC,Post Graduate,601305,4877,606182,48.14464472,66.23861251,1259085,
Himachal Pradesh,SHIMLA,36782528,4111104,DHANI RAM SHANDIL,0,INC,Hand,MALE,1,78,SC,Doctorate,277647,1021,278668,22.13258041,30.45056051,1259085,
Karnataka,SHIMOGA,674093851,14150647,B.Y.RAGHAVENDRA.,1,BJP,Lotus,MALE,2,46,GENERAL,Graduate,728902,970,729872,43.53109858,56.84064772,1676668,
Karnataka,SHIMOGA,615887761,170909000,S.MADHUBANGARAPPA,0,JD(S),A lady farmer carrying paddy on her head,MALE,1,52,GENERAL,Graduate,506212,300,506512,30.2094392,39.44591676,1676668,
Maharashtra,SHIRDI,113710526,205100,SADASHIV KISAN LOKHANDE,1,SHS,Bow and Arrow,MALE,1,56,SC,10th Pass,483449,3371,486820,30.67396141,47.24105339,1587079,
Maharashtra,SHIRDI,26419995,1935504,KAMBLE BHAUSAHEB MALHARI,0,INC,Hand,MALE,1,64,SC,Others,364113,2512,366625,23.1006144,35.57732057,1587079,
Maharashtra,SHIRDI,24086176,8810000,SANJAY LAXMAN SUKHDAN,0,VBA,Cup & Saucer,MALE,2,39,SC,Graduate,62952,335,63287,3.987640187,6.141375757,1587079,
Maharashtra,SHIRDI,2419200,400000,WAKCHAURE BHAUSAHEB RAJARAM,0,IND,Ganna Kisan,MALE,0,69,SC,Graduate Professional,35085,441,35526,2.238451898,3.447446002,1587079,
Maharashtra,SHIRUR,43351521,1488116,Dr. Amol Ramsing Kolhe,1,NCP,Clock,MALE,0,38,GENERAL,Graduate Professional,634554,1276,635830,29.22645481,49.16889313,2175529,
Maharashtra,SHIRUR,290165511,49898166,Adhalrao Shivaji Dattatrey,0,SHS,Bow and Arrow,MALE,10,64,GENERAL,Others,576002,1345,577347,26.53823507,44.6463881,2175529,
Uttar Pradesh,SHRAWASTI,19108216,350000,RAM SHIROMANI,1,BSP,Elephant,MALE,0,49,GENERAL,Graduate Professional,441505,266,441771,23.07212628,44.30385332,1914739,
Uttar Pradesh,SHRAWASTI,28788083,155755,DADDAN MISHRA,0,BJP,Lotus,MALE,0,52,GENERAL,Post Graduate,436228,223,436451,22.79428162,43.77032691,1914739,
Uttar Pradesh,SHRAWASTI,110455296,1671408,DHIRENDRA PRATAP SINGH,0,INC,Hand,MALE,8,54,GENERAL,Post Graduate,58014,28,58042,3.031326985,5.820853462,1914739,
Madhya Pradesh,SIDHI,51541791,505922,Riti Pathak,1,BJP,Lotus,FEMALE,0,41,GENERAL,Post Graduate,697212,1130,698342,37.83929643,54.44291556,1845547,
Madhya Pradesh,SIDHI,375482525,4000000,Ajay Arjun Singh,0,INC,Hand,MALE,2,63,GENERAL,Post Graduate,411282,536,411818,22.31414318,32.10543344,1845547,
Rajasthan,SIKAR,2827638,2719583,Sumedhanand Saraswati,1,BJP,Lotus,MALE,0,67,GENERAL,Post Graduate,761332,10772,772104,37.81835138,58.02409479,2041612,
Rajasthan,SIKAR,82542126,1450462,Subhash Maharia,0,INC,Hand,MALE,0,61,GENERAL,Graduate,470673,4275,474948,23.26338207,35.69263697,2041612,
Sikkim,SIKKIM,478817, -   ,INDRA HANG SUBBA,1,SKM,Table Lamp,MALE,0,30,GENERAL,Post Graduate,161143,5779,166922,38.44995025,47.23115884,434128,
Sikkim,SIKKIM,2789212,436959,DEK BAHADUR KATWAL,0,SDF,Umbrella,MALE,0,42,GENERAL,Graduate Professional,149158,5331,154489,35.58604835,43.71319836,434128,
Sikkim,SIKKIM,563879, -   ,LATEN TSHERING SHERPA,0,BJP,Lotus,MALE,0,33,ST,5th Pass,16062,510,16572,3.817307338,4.689104877,434128,
Assam,SILCHAR,29901767,6976701,RAJDEEP ROY,1,BJP,Lotus,MALE,0,48,GENERAL,Post Graduate,496235,3179,499414,41.76680159,52.5317401,1195720,
Assam,SILCHAR,106707145,19405127,SUSHMITA DEV,0,INC,Hand,FEMALE,1,46,GENERAL,Post Graduate,416233,1585,417818,34.94279597,43.94892131,1195720,
Jharkhand,SINGHBHUM,25249018,1928508,GEETA KORA,1,INC,Hand,FEMALE,1,35,ST,Post Graduate,431545,270,431815,34.00340337,49.09688965,1269917,
Jharkhand,SINGHBHUM,19516408,1265285,LAXMAN GILUWA,0,BJP,Lotus,MALE,3,57,ST,12th Pass,359159,501,359660,28.32153597,40.89294567,1269917,
Haryana,SIRSA,42596349,2500000,Sunita Duggal,1,BJP,Lotus,FEMALE,0,51,SC,Post Graduate,712877,1474,714351,39.61246547,52.13038452,1803349,
Haryana,SIRSA,64311703,7489962,Ashok Tanwar,0,INC,Hand,MALE,1,43,SC,Doctorate,404099,334,404433,22.42677374,29.51384936,1803349,
Haryana,SIRSA,1805374, -   ,Nirmal Singh Malri,0,JNJP,Chappals,MALE,0,37,SC,12th Pass,95792,122,95914,5.318659893,6.999407436,1803349,
Haryana,SIRSA,10601527,4446477,Charanjeet Singh Rori,0,INLD,Spectacles,MALE,0,49,SC,10th Pass,87979,114,88093,4.884966803,6.42866317,1803349,
Bihar,SITAMARHI,60717031,10277790,Sunil Kumar Pintu,1,JD(U),Arrow,MALE,6,58,GENERAL,Graduate,565533,2212,567745,32.39714138,54.61186995,1752454,
Bihar,SITAMARHI,18988281,1511335,Arjun Ray,0,RJD,Hurricane Lamp,MALE,2,47,GENERAL,Doctorate,315230,1976,317206,18.10067483,30.51231243,1752454,
Uttar Pradesh,SITAPUR,73129716,108148,Rajesh Verma,1,BJP,Lotus,MALE,1,58,GENERAL,Post Graduate,513984,544,514528,30.88169802,48.30241959,1666126,
Uttar Pradesh,SITAPUR,34286356, -   ,Nakul Dubey,0,BSP,Elephant,MALE,1,53,GENERAL,Graduate Professional,413173,522,413695,24.82975477,38.83650544,1666126,
Uttar Pradesh,SITAPUR,12560808,4284514,Qaiser Jahan,0,INC,Hand,FEMALE,1,45,GENERAL,8th Pass,95958,60,96018,5.762949501,9.013895695,1666126,
Tamil Nadu,SIVAGANGA,793729024,174081116,KARTI P CHIDAMBARAM,1,INC,Hand,MALE,8,47,GENERAL,Graduate Professional,564002,2102,566104,36.47532666,52.18000453,1552019,
Tamil Nadu,SIVAGANGA,26223393,5910000,H.RAJA,0,BJP,Lotus,MALE,3,61,GENERAL,Graduate Professional,233295,565,233860,15.0681145,21.55578456,1552019,
Tamil Nadu,SIVAGANGA,1792000,800000,V.PANDI,0,IND,Gift Pack,MALE,Not Available,43,GENERAL,Not Available,122325,209,122534,7.895135304,11.29443473,1552019,
Tamil Nadu,SIVAGANGA,467200,42000,V.SAKTHI PRIYA,0,NTK,Ganna Kisan,FEMALE,0,27,GENERAL,Post Graduate,71991,249,72240,4.654582193,6.658641394,1552019,
Bihar,SIWAN,19325264,412511,Kavita Singh,1,JD(U),Arrow,FEMALE,4,33,GENERAL,Post Graduate,447171,1302,448473,24.92138317,45.5371884,1799551,
Bihar,SIWAN,139078374,1000000,Hena Shahab,0,RJD,Hurricane Lamp,FEMALE,2,46,GENERAL,Graduate,330363,1152,331515,18.42209529,33.66147129,1799551,
Bihar,SIWAN,8089901, -   ,Amar Nath Yadav,0,CPI(ML)(L),Flag with Three Stars,MALE,12,54,GENERAL,Literate,74554,90,74644,4.147923565,7.579225263,1799551,
Bihar,SIWAN,5082500, -   ,Deva Kant Mishra Alias Munna Bhaiya,0,IND,Chimney,MALE,Not Available,43,GENERAL,Not Available,36458,1,36459,2.026005376,3.701985074,1799551,
Maharashtra,SOLAPUR,27870079, -   ,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,1,BJP,Lotus,MALE,0,63,SC,Graduate,523352,1633,524985,28.35221915,48.32585258,1851654,
Maharashtra,SOLAPUR,380358711,4750000,SHINDE SUSHILKUMAR SAMBHAJIRAO,0,INC,Hand,MALE,0,77,SC,Graduate Professional,365274,1103,366377,19.78647199,33.7256891,1851654,
Maharashtra,SOLAPUR,58722916, -   ,AMBEDKAR PRAKASH YASHVANT,0,VBA,Cup & Saucer,MALE,0,64,SC,Graduate Professional,169523,484,170007,9.181358936,15.64946279,1851654,
Haryana,SONIPAT,235859266, -   ,RAMESH CHANDER KAUSHIK,1,BJP,Lotus,MALE,0,62,GENERAL,Graduate Professional,583988,3676,587664,36.89940607,51.95297512,1592611,
Haryana,SONIPAT,155261986,1440000,BHUPINDER SINGH HOODA,0,INC,Hand,MALE,6,72,GENERAL,Graduate Professional,421229,1571,422800,26.54760014,37.37802194,1592611,
NCT OF Delhi,SOUTH DELHI,180052708,2038454,RAMESH BIDHURI,1,BJP,Lotus,MALE,2,57,GENERAL,Graduate Professional,685789,1225,687014,33.22980871,56.56554512,2067463,
NCT OF Delhi,SOUTH DELHI,1647954, -   ,RAGHAV CHADHA,0,AAP,Broom,MALE,0,30,GENERAL,Graduate Professional,319770,201,319971,15.4765043,26.34492752,2067463,
NCT OF Delhi,SOUTH DELHI,121525000,31967000,VIJENDER,0,INC,Hand,MALE,0,33,GENERAL,Graduate,164394,219,164613,7.962077193,13.55347064,2067463,
Goa,SOUTH GOA,79402232, -   ,COSME FRANCISCO CAITANO SARDINHA,1,INC,Hand,MALE,0,73,GENERAL,Graduate Professional,201279,282,201561,34.79076624,47.45760717,579352,
Goa,SOUTH GOA,14526550, -   ,ADV. NARENDRA SAWAIKAR,0,BJP,Lotus,MALE,0,52,GENERAL,Graduate Professional,191205,601,191806,33.1069885,45.16078904,579352,
Goa,SOUTH GOA,9676888, -   ,ELVIS GOMES,0,AAP,Broom,MALE,1,56,GENERAL,Graduate Professional,20876,15,20891,3.605925241,4.918793176,579352,
West Bengal,SRERAMPUR,175968902,5522403,KALYAN BANERJEE,1,AITC,Flowers and Grass,MALE,0,62,GENERAL,Graduate Professional,637231,476,637707,35.71643801,45.47711942,1785472,
West Bengal,SRERAMPUR,3523068, -   ,DEBJIT SARKAR,0,BJP,Lotus,MALE,9,42,GENERAL,Graduate Professional,538273,898,539171,30.19767322,38.45017219,1785472,
West Bengal,SRERAMPUR,289956,28000,TIRTHANKAR RAY,0,CPI(M),"Hammer, Sickle and Star",MALE,0,44,GENERAL,Graduate,152050,231,152281,8.5288932,10.8596914,1785472,
Andhra Pradesh,SRIKAKULAM,122791042,12000000,KINJARAPU RAM MOHAN NAIDU,1,TDP,Bicycle,MALE,1,32,GENERAL,Post Graduate,529213,5331,534544,34.40103999,45.91174333,1553860,
Andhra Pradesh,SRIKAKULAM,52821196,25848939,DUVVADA SRINIVAS,0,YSRCP,Ceiling Fan,MALE,13,52,GENERAL,Post Graduate,520931,6960,527891,33.97288044,45.34032016,1553860,
Andhra Pradesh,SRIKAKULAM,63385326, -   ,METTA RAMARAO,0,JnP,Glass Tumbler,MALE,0,53,GENERAL,Post Graduate,31319,637,31956,2.056555932,2.744686443,1553860,
Jammu & Kashmir,SRINAGAR,121904435, -   ,Farooq Abdullah,1,JKNC,Plough,MALE,1,83,GENERAL,Graduate Professional,106596,154,106750,8.245338005,57.1274142,1294671,
Tamil Nadu,SRIPERUMBUDUR,208806446, -   ,Baalu.T.R.,1,DMK,Rising Sun,MALE,0,77,GENERAL,Graduate,790750,2531,793281,35.20298671,56.37489314,2253448,
Tamil Nadu,SRIPERUMBUDUR,442074321,65575554,Vaithilingam A,0,PMK,Mango,MALE,0,49,GENERAL,Post Graduate,284673,653,285326,12.66175212,20.27682846,2253448,
Tamil Nadu,SRIPERUMBUDUR,29485700,500000,Sridhar M,0,MNM,Battery Torch,MALE,1,46,GENERAL,Graduate,135383,142,135525,6.014117033,9.631148852,2253448,
Tamil Nadu,SRIPERUMBUDUR,14923845, -   ,Mahendran.H,0,NTK,Ganna Kisan,MALE,1,41,GENERAL,Graduate,84855,124,84979,3.771065496,6.039073221,2253448,
Uttar Pradesh,SULTANPUR,556926451,11935800,MANEKA SANJAI GANDHI,1,BJP,Lotus,FEMALE,0,62,GENERAL,12th Pass,458281,915,459196,25.86734085,45.88454421,1775196,
Uttar Pradesh,SULTANPUR,106096052, -   ,"CHANDRA BHADRA SINGH ""SSONU""",0,BSP,Elephant,MALE,6,43,GENERAL,Post Graduate,444422,248,444670,25.049065,44.43305315,1775196,
Uttar Pradesh,SULTANPUR,411199451, -   ,Dr. SANJAY SINH,0,INC,Hand,MALE,0,67,GENERAL,Doctorate,41588,93,41681,2.347966084,4.164918003,1775196,
Odisha,SUNDARGARH,74185014,12743330,Jual Oram,1,BJP,Lotus,MALE,2,58,ST,Others,498468,1588,500056,32.65085454,45.4163257,1531525,
Odisha,SUNDARGARH,19117337,773540,Sunita Biswal,0,BJD,Conch,FEMALE,0,39,ST,Graduate,276710,281,276991,18.08596007,25.15700936,1531525,
Odisha,SUNDARGARH,901058, -   ,George Tirkey,0,INC,Hand,MALE,41,60,ST,12th Pass,267672,546,268218,17.51313234,24.36022375,1531525,
Bihar,SUPAUL,23441606, -   ,Dileshwar Kamait,1,JD(U),Arrow,MALE,2,73,GENERAL,Graduate,596807,570,597377,35.33478842,53.76950052,1690620,
Bihar,SUPAUL,119543561,17695194,Ranjeet Ranjan,0,INC,Hand,FEMALE,5,46,GENERAL,12th Pass,330258,266,330524,19.55046078,29.75024213,1690620,
Gujarat,SURAT,23872876, -   ,Darshana Vikram Jardosh,1,BJP,Lotus,FEMALE,0,58,GENERAL,Graduate,794133,1518,795651,48.05514754,74.41185575,1655704,
Gujarat,SURAT,19012482,3125964,Ashok Patel (Adhevada),0,INC,Hand,MALE,0,45,GENERAL,8th Pass,246978,443,247421,14.94355271,23.13961242,1655704,
Gujarat,SURENDRANAGAR,79084513,14822528,Dr. MUNJAPARA MAHENDRABHAI,1,BJP,Lotus,MALE,0,50,GENERAL,Post Graduate,626957,4887,631844,34.16427449,58.49329614,1849429,
Gujarat,SURENDRANAGAR,66558302, -   ,KOLI PATEL SOMABHAI GANDALAL,0,INC,Hand,MALE,0,79,GENERAL,5th Pass,351610,2797,354407,19.16304978,32.80941752,1849429,
West Bengal,TAMLUK,37687867,8397501,Adhikari Dibyendu,1,AITC,Flowers and Grass,MALE,1,42,GENERAL,Graduate,723641,792,724433,42.748338,50.06655425,1694646,
West Bengal,TAMLUK,1903590, -   ,Sidharthashankar Naskar,0,BJP,Lotus,MALE,1,50,SC,8th Pass,532844,1424,534268,31.52682035,36.92399132,1694646,
West Bengal,TAMLUK,412438, -   ,Sk Ibrahim Ali,0,CPI(M),"Hammer, Sickle and Star",MALE,4,31,GENERAL,Graduate,135862,267,136129,8.032887104,9.40806115,1694646,
Uttarakhand,TEHRI GARHWAL,1846640100,1350000000,MALA RAJYA LAXMI SHAH,1,BJP,Lotus,FEMALE,0,68,GENERAL,12th Pass,556120,9213,565333,37.85180607,64.302085,1493543,
Uttarakhand,TEHRI GARHWAL,94252961,9278744,PRITAM SINGH,0,INC,Hand,MALE,1,60,ST,Graduate Professional,262171,2576,264747,17.72610497,30.1128434,1493543,
Tamil Nadu,TENKASI,51360700,2896862,DHANUSH.M.KUMAR,1,DMK,Rising Sun,MALE,1,44,SC,Post Graduate,470346,5810,476156,31.90716182,44.667207,1492317,
Tamil Nadu,TENKASI,259584771,16220826,Dr.KRISHNASAMY.K,0,AIADMK,Two Leaves,MALE,9,66,SC,Post Graduate,353735,1654,355389,23.81457827,33.33830515,1492317,
Tamil Nadu,TENKASI,1273750, -   ,PONNUTHAI. S,0,IND,Gift Pack,FEMALE,0,32,SC,Post Graduate,91130,986,92116,6.17268315,8.641210948,1492317,
Tamil Nadu,TENKASI,42385, -   ,MATHIVANAN.S.S,0,NTK,Ganna Kisan,MALE,3,32,SC,12th Pass,58855,590,59445,3.98340299,5.576412185,1492317,
Assam,TEZPUR,14445139, -   ,PALLAB LOCHAN DAS,1,BJP,Lotus,MALE,0,41,GENERAL,Graduate,681437,2729,684166,45.62204637,57.40201446,1499639,
Assam,TEZPUR,82846198, -   ,M.G.V.K. BHANU,0,INC,Hand,MALE,0,60,GENERAL,Post Graduate,440461,864,441325,29.42874919,37.02748168,1499639,
Maharashtra,THANE,181441465,54080733,RAJAN BABURAO VICHARE,1,SHS,Bow and Arrow,MALE,9,57,GENERAL,12th Pass,738618,2351,740969,31.25260713,63.27822233,2370903,
Maharashtra,THANE,117277230,52183748,ANAND PRAKASH PARANJPE,0,NCP,Clock,MALE,11,46,GENERAL,Post Graduate,328088,736,328824,13.86914606,28.08133428,2370903,
Maharashtra,THANE,47000,13097861,MALLIKARJUN SAIBANNA PUJARI,0,VBA,Cup & Saucer,MALE,0,47,GENERAL,Literate,47260,172,47432,2.000587962,4.050658855,2370903,
Tamil Nadu,THANJAVUR,42452076,2368600,"PALANIMANICKAM,S.S.",1,DMK,Rising Sun,MALE,0,68,GENERAL,Graduate Professional,583621,5357,588978,40.31191224,55.56123662,1461052,
Tamil Nadu,THANJAVUR,152293009,30542133,"NATARAJAN,N.R .",0,TMC(M),Auto- Rickshaw,MALE,0,52,GENERAL,Graduate Professional,220417,432,220849,15.11575221,20.83378929,1461052,
Tamil Nadu,THANJAVUR,130000, -   ,"MURUGESAN, P.",0,IND,Gift Pack,MALE,3,62,GENERAL,Post Graduate,102418,453,102871,7.040885608,9.704335259,1461052,
Tamil Nadu,THANJAVUR,4857567,37000,"KRISHNAKUMAR,N.",0,NTK,Ganna Kisan,MALE,0,44,GENERAL,12th Pass,57740,184,57924,3.964540619,5.464260244,1461052,
Tamil Nadu,THENI,65803231,32734079,"RAVEENDRANATH KUMAR, P",1,AIADMK,Two Leaves,MALE,0,39,GENERAL,Post Graduate,503459,1354,504813,32.33824886,42.962516,1561040,
Tamil Nadu,THENI,236241267,7450651,"ELANGOVAN, E.V.K.S.",0,INC,Hand,MALE,10,70,GENERAL,Graduate,425785,2335,428120,27.42530621,36.43549661,1561040,
Tamil Nadu,THENI,3976788, -   ,THANGA TAMILSELVAN,0,IND,Gift Pack,MALE,Not Available,58,GENERAL,Not Available,143173,877,144050,9.227822477,12.259491,1561040,
Tamil Nadu,THIRUVALLUR,24583769, -   ,Dr.K.Jayakumar,1,INC,Hand,MALE,0,69,SC,Doctorate,764093,3199,767292,39.41156831,54.48491584,1946870,
Tamil Nadu,THIRUVALLUR,22771385,1249867,Dr.P.Venugopal,0,AIADMK,Two Leaves,MALE,0,66,SC,Graduate Professional,409274,1063,410337,21.07675397,29.13776881,1946870,
Tamil Nadu,THIRUVALLUR,19730000, -   ,Logarangan.M,0,MNM,Battery Torch,MALE,0,35,SC,Post Graduate,73555,176,73731,3.787155794,5.235591313,1946870,
Tamil Nadu,THIRUVALLUR,310000, -   ,M.VETRISELVI,0,NTK,Ganna Kisan,FEMALE,0,42,SC,Graduate Professional,65254,162,65416,3.360059994,4.645148463,1946870,
Kerala,THIRUVANANTHAPURAM,350022585, -   ,Dr. SHASHI THAROOR,1,INC,Hand,MALE,2,63,GENERAL,Doctorate,414057,2074,416131,30.34292018,41.14942824,1371427,
Kerala,THIRUVANANTHAPURAM,1105732, -   ,KUMMANAM RAJASEKHARAN,0,BJP,Lotus,MALE,2,66,GENERAL,Graduate,313925,2217,316142,23.05204725,31.26194045,1371427,
Kerala,THIRUVANANTHAPURAM,9006945,1318000,C. DIVAKARAN,0,CPI,Ears of Corn And Sickle,MALE,1,76,GENERAL,Graduate,256470,2086,258556,18.85306327,25.56750535,1371427,
Tamil Nadu,THOOTHUKKUDI,303373130,19290928,KANIMOZHI KARUNANIDHI,1,DMK,Rising Sun,FEMALE,6,51,GENERAL,Graduate Professional,560345,2798,563143,39.44177792,56.77033611,1427783,
Tamil Nadu,THOOTHUKKUDI,109907600,10987000,DR. TAMILISAI SOUNDARARAJAN,0,BJP,Lotus,FEMALE,0,57,GENERAL,Graduate Professional,214497,1437,215934,15.12372678,21.76826447,1427783,
Tamil Nadu,THOOTHUKKUDI,1953000, -   ,"Dr. BHUVANESWARAN, M.",0,IND,Gift Pack,MALE,1,52,GENERAL,Doctorate,76569,297,76866,5.383591204,7.748846484,1427783,
Tamil Nadu,THOOTHUKKUDI,32936394,5000000,"CHRISTANTINE RAJASEKAR, S.",0,NTK,Ganna Kisan,MALE,1,55,GENERAL,12th Pass,48814,408,49222,3.447442644,4.96206023,1427783,
Kerala,THRISSUR,8609349,2978120,T. N. PRATHAPAN,1,INC,Hand,MALE,7,58,GENERAL,12th Pass,414541,548,415089,31.0437436,39.83113302,1337110,
Kerala,THRISSUR,2884096,2150000,RAJAJI MATHEW THOMAS,0,CPI,Ears of Corn And Sickle,MALE,0,64,GENERAL,Post Graduate,320887,569,321456,24.04110357,30.84629247,1337110,
Kerala,THRISSUR,101534170,6124303,SURESH GOPI,0,BJP,Lotus,MALE,1,60,GENERAL,Post Graduate,293405,417,293822,21.97440749,28.19458758,1337110,
Madhya Pradesh,TIKAMGARH,21503766,1974216,Dr Virendra Kumar,1,BJP,Lotus,MALE,0,65,SC,Doctorate,670967,1281,672248,40.80662912,61.25523257,1647399,
Madhya Pradesh,TIKAMGARH,36507983,2500000,Ahirwar Kiran,0,INC,Hand,FEMALE,0,47,SC,Post Graduate,323776,413,324189,19.67883919,29.54009917,1647399,
Madhya Pradesh,TIKAMGARH,8361117,8127000,R.D. Prajapati,0,SP,Bicycle,MALE,0,56,SC,Graduate,42519,66,42585,2.584983966,3.880344871,1647399,
Tamil Nadu,TIRUCHIRAPPALLI,32182184,40208,Thirunavukkarasar. SU,1,INC,Hand,MALE,0,69,GENERAL,Post Graduate,615667,5618,621285,41.17297773,59.23888636,1508963,
Tamil Nadu,TIRUCHIRAPPALLI,27390154, -   ,DR.Elangovan. V,0,DMDK,Nagara,MALE,0,70,GENERAL,Graduate Professional,161379,620,161999,10.73578345,15.44643819,1508963,
Tamil Nadu,TIRUCHIRAPPALLI,10952500, -   ,Sarubala. R. Thondaiman,0,IND,Gift Pack,FEMALE,0,60,GENERAL,Post Graduate,100399,419,100818,6.681277142,9.612892707,1508963,
Tamil Nadu,TIRUCHIRAPPALLI,606116,403605,Vinoth. V,0,NTK,Ganna Kisan,MALE,1,33,GENERAL,Post Graduate,64979,307,65286,4.326547437,6.224953017,1508963,
